id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23317826,Quintero’s home,173641295,Andres,Centro,Sol,40.41844368703208,-3.700975987827544,Private room,33,1,62,2018-10-23,7.18,1,51
23318384,Apartamento acogedor en el centro de Madrid.,15149136,Laura,Centro,Embajadores,40.40853749313737,-3.69985915220879,Entire home/apt,50,3,3,2018-08-24,0.36,1,0
23321578,ENORME PISO EN CORAZON DE MADRID CON 170m2,36401569,Capitalurbe Consulting Group,Centro,Sol,40.418660827434756,-3.700116823722406,Entire home/apt,189,2,19,2018-11-04,2.29,4,333
23322271,Un sitio muy agradables,165976120,Diva,Chamberí,Gaztambide,40.43546379801971,-3.712427284511014,Private room,35,7,1,2018-08-15,0.35,8,251
23322773,Un sitio muy agradable,165976120,Diva,Chamberí,Gaztambide,40.436272919437954,-3.7127222329659046,Private room,27,1,3,2018-08-02,0.37,8,251
23322783,Habitación Bravo Murillo,173682872,Beatriz,Tetuán,Valdeacederas,40.46310080264709,-3.6998230722841696,Private room,26,7,0,,,1,0
23322800,Big nice room downtown / Templo de Debod / Centro,90823673,Maria Jose,Moncloa - Aravaca,Argüelles,40.431287875299844,-3.721195833285903,Private room,30,2,18,2018-10-06,2.11,2,348
23323123,Cozy room with private living room in Malasaña.,173684852,Martin,Centro,Universidad,40.42390799071042,-3.7032425616149136,Private room,45,2,13,2018-10-28,1.52,1,338
23325736,Apartamento detrás de la Plaza Mayor,128147665,Vanessaveronica,Centro,Embajadores,40.41276264708745,-3.7061355099451223,Entire home/apt,74,3,17,2018-10-14,2.10,8,17
23332735,CENTRAL STUDY/ LOFT IN EMBAJADORES,173781986,Francisco,Arganzuela,Acacias,40.40349450552227,-3.7032951596131185,Entire home/apt,41,2,62,2018-11-03,7.53,1,257
23333602,Private room W balcony in the center of Madrid,173573725,Nico Y Carmen,Arganzuela,Palos de Moguer,40.403122650685376,-3.6938869533867376,Private room,24,1,24,2018-09-15,2.75,1,360
23333628,Private twin room in a quiet and nice apartment.,173789315,Gustavo,Villaverde,Los Rosales,40.360193685580676,-3.6886733960547455,Private room,40,1,30,2018-11-05,4.79,1,349
23337012,Fantástico apartamento BARRIO DE LAS LETRAS,6903368,Miguel,Centro,Cortes,40.41405347882164,-3.696841759885984,Entire home/apt,59,2,21,2018-10-14,2.47,3,350
23339347,Habitación privada en lugar bien comunicado.,126227971,Carla,Ciudad Lineal,Quintana,40.43300562387086,-3.6546827966439084,Private room,30,1,16,2018-09-06,1.84,3,265
23340755,"PISO MODERNO, MADRID CENTRO",85884470,Luis Eduardo,Puente de Vallecas,San Diego,40.39456878914409,-3.6677045556608086,Entire home/apt,50,1,11,2018-10-06,1.29,2,313
23341342,BUHARDILLA DE TECHO ALTO,173870296,Nery,Centro,Embajadores,40.41037321676567,-3.7051359786199245,Entire home/apt,35,1,46,2018-11-01,5.35,1,322
23342647,Habitacion en piso compartido en atocha,86444517,Jairo,Arganzuela,Palos de Moguer,40.401769253026885,-3.689035533366668,Private room,16,1,1,2018-02-28,0.12,1,0
23343072,Apartamento 2 Hab. Dobles. Centro/Atocha/Delicias,46741861,Luis Alberto,Arganzuela,Delicias,40.39745661298269,-3.6968367712722117,Entire home/apt,70,2,10,2018-11-04,2.19,1,257
23346412,Amplia Habitación Atocha retiro,97680480,Isabella,Retiro,Pacífico,40.40626897947469,-3.6789248170640065,Private room,25,2,0,,,1,0
23347549,Habitación.      Plaza Castilla/Santiago Bernabéu,173943717,Aurelio,Tetuán,Castillejos,40.45730984146746,-3.6946027667294867,Private room,40,7,0,,,1,0
23349170,LA CASA DE LOS REYES/ Plaza Santa Ana/TOP LOCATION,109826775,Ana And Oscar,Centro,Cortes,40.415138567471764,-3.699411557132052,Entire home/apt,65,3,27,2018-11-04,3.33,1,101
23351387,Modern Apartment  Chueca,173986388,Alberto/ David,Centro,Universidad,40.42181921782585,-3.7009439229370003,Entire home/apt,78,2,39,2018-10-29,4.70,1,170
23354152,"Habitación+Baño para 2 personas Centro, Malasaña",148283645,Jheni&Gabriel,Centro,Universidad,40.4228304133644,-3.7043373496109817,Private room,35,2,41,2018-11-04,4.79,1,236
23356140,Habitación ppal para 2 /+ 2 personas en salón.,126227971,Carla,Ciudad Lineal,Quintana,40.43332410903835,-3.653978322707209,Private room,35,1,13,2018-10-04,1.55,3,264
23356245,Felipe y Letizia,174028454,Felipe,Hortaleza,Canillas,40.46386668393774,-3.65004953496485,Private room,36,1,13,2018-10-28,1.53,3,337
23356354,Room One Center Madrid,137291752,Nacho,Centro,Palacio,40.40822990069054,-3.714483962908203,Private room,34,3,17,2018-10-13,2.28,3,348
23356512,SE ALQUILA HABITACIÓN EN PISO MUY CONFORTABLE.,170251302,Alejandro,Puente de Vallecas,Numancia,40.400233419158795,-3.6498919849681375,Private room,25,1,5,2018-10-23,0.75,1,176
23356644,Room Two Center Madrid,137291752,Nacho,Centro,Palacio,40.40856598331311,-3.714544210239623,Private room,34,3,16,2018-10-19,2.13,3,350
23357799,Apartamento céntrico 2 habitaciones,73197739,Raquel,Carabanchel,Comillas,40.39070694171345,-3.711473473442541,Entire home/apt,70,2,44,2018-11-03,5.16,2,165
23358230,Apartamento acojedor. Situacion inmejorable!,26839304,Cayetana,Tetuán,Bellas Vistas,40.44805695021619,-3.7042959116733996,Entire home/apt,58,3,7,2018-05-13,0.83,1,0
23358347,Charming Museo del Prado I - Pool - Wifi,174061174,Carmen,Centro,Cortes,40.413276053447,-3.694651467842507,Entire home/apt,70,1,2,2018-04-02,0.25,3,316
23359370,Center. Atocha. Latina. Sol. Nuevo. Perfecto.,132767000,Milagros,Centro,Embajadores,40.40982380104304,-3.696523741994514,Entire home/apt,75,3,31,2018-10-24,3.63,2,131
23363873,Cozy & Beautiful Room in Salamanca neighborhood,23994369,Bel,Salamanca,Recoletos,40.425902201940616,-3.682405822408133,Private room,41,2,26,2018-10-28,3.05,1,23
23366493,Siargao Prived room breakfast,50262565,Angie,Centro,Justicia,40.426357064063936,-3.6978819632874353,Private room,45,2,70,2018-10-24,8.20,10,56
23367259,The La Latina II Apartment - VALLE NOSTRO,24439322,Béla,Centro,Palacio,40.41058771929769,-3.7120443294338834,Entire home/apt,47,1,22,2018-10-28,2.82,10,160
23368165,Plaza Mayor Estudio,139818797,Albert,Centro,Sol,40.415377082959544,-3.7072960400216712,Entire home/apt,50,3,26,2018-10-17,3.06,6,326
23368308,Apartamento Unico en el barrio de Salamanca/Wifi,174167348,Paul,Salamanca,Recoletos,40.42728597663239,-3.6834389384203896,Entire home/apt,52,2,33,2018-11-04,3.87,1,143
23368751,Prado Suite - Barrio de las Letras,112373304,Daniel,Centro,Cortes,40.41578408953,-3.699369757631101,Entire home/apt,74,1,3,2018-09-18,0.52,34,261
23368752,Plaza Mayor Suite - MADFlats Collection,112373304,Daniel,Centro,Sol,40.41406065600284,-3.7075332107914263,Entire home/apt,82,1,8,2018-05-28,1.13,34,271
23369215,Apartamento c/Alcala.,174173340,Silvie,Salamanca,Fuente del Berro,40.43018533600984,-3.664033322772857,Entire home/apt,220,1,3,2018-07-15,0.47,4,343
23372051,ARENA CENTRIC LAS MENINAS (CHUECA),17499500,Iakai Homes,Centro,Justicia,40.4218296530696,-3.6975668865546756,Entire home/apt,115,1,34,2018-10-14,4.93,29,343
23372400,Habitación doble en Antón Martín,26541526,Marta,Centro,Embajadores,40.409760631983445,-3.697584813566366,Private room,40,1,14,2018-07-08,1.64,1,0
23375485,"Madrid Center, Ponzano neighborhood. lat 2 Bedrms",166402313,Carlos & Xabi,Chamberí,Rios Rosas,40.43886686383438,-3.6994734656112946,Entire home/apt,80,2,12,2018-11-05,1.58,1,269
23376145,Apartment in the Center of Madrid,11172496,Guillermo,Centro,Sol,40.41597300813544,-3.701223463609435,Entire home/apt,90,2,22,2018-11-04,2.54,1,60
23377040,Room city Madrid,174252378,Ricardo,Carabanchel,Puerta Bonita,40.381687137369894,-3.7328013834773905,Entire home/apt,32,1,0,,,1,0
23377510,HAB INDIVIDUAL CENTER (CENTRO),154890935,Lissette,Centro,Universidad,40.426943071499856,-3.707922796344184,Private room,20,1,11,2018-06-20,1.56,2,0
23385670,Apartamento con vistas en Madrid,107890719,Guillermo,Carabanchel,Opañel,40.39166731205205,-3.722415423639468,Entire home/apt,100,3,1,2018-09-24,0.67,18,115
23385864,"Madrid center, quiet,cozy, balcony with nice views",10592426,Nani,Centro,Palacio,40.41446248408689,-3.7159188848867637,Entire home/apt,79,3,8,2018-09-29,1.46,2,134
23388711,LA PALOMA,1408525,Mad4Rent,Centro,Palacio,40.4083744225388,-3.7125203803001403,Entire home/apt,90,3,4,2018-10-24,0.47,61,40
23389009,Buhardilla encantadora en el centro de Madrid,27159185,Ruben,Centro,Justicia,40.42527508885912,-3.696873355043336,Entire home/apt,66,2,5,2018-10-01,0.61,11,17
23389190,TRIBUNAL,1408525,Mad4Rent,Centro,Universidad,40.424589785783596,-3.7023259681776084,Entire home/apt,80,3,4,2018-10-01,0.47,61,339
23390643,Design & Domotics - Penthouse Duplex Azucenas,174381789,Alvaro,Tetuán,Valdeacederas,40.46491365042206,-3.7025303120874766,Entire home/apt,70,2,8,2018-10-04,1.13,25,141
23393067,Habitación tranquila para disfrutar de Madrid,174404381,María,Usera,Almendrales,40.380807281286465,-3.698707156179357,Private room,17,1,47,2018-10-25,5.44,1,82
23393483,"Central, Bright, Charming & Family. A/C + Parking",61761107,Maria,Chamberí,Rios Rosas,40.441780600924666,-3.701326740651606,Entire home/apt,100,2,24,2018-11-04,2.83,1,344
23393780,Confortable room en metro lucero.,169038898,Rosario,Latina,Cármenes,40.403936433111916,-3.738712190013511,Private room,25,1,56,2018-10-19,6.67,1,169
23393928,Habitacion frente a la plaza de toros de Madrid.,174173340,Silvie,Salamanca,Fuente del Berro,40.42942057002045,-3.663918282119884,Private room,65,1,5,2018-11-04,0.59,4,364
23395002,Habitación con vistas a la Plaza de toros.,174173340,Silvie,Salamanca,Fuente del Berro,40.42983757368856,-3.6623227509261604,Private room,65,1,2,2018-10-13,0.23,4,343
23397073,Central & beautiful with sophisticated decoration.,174410560,Juan,Centro,Justicia,40.42491534495855,-3.700611729531954,Entire home/apt,95,2,24,2018-10-19,2.81,1,121
23404534,Habitación doble en un ambiente agradable,10690217,Fernando,Moncloa - Aravaca,Aravaca,40.45321653386481,-3.784233896833761,Private room,30,2,13,2018-10-28,1.88,1,254
23405331,Apartamento en finca privada MadridRío 6PAX,3540348,Angeles & Román,Usera,Moscardó,40.38715823660387,-3.704300972597735,Entire home/apt,110,3,35,2018-10-22,4.10,9,61
23405437,Habitación doble con balcón privado en Malasaña,174523321,Hellen,Centro,Universidad,40.428836418945146,-3.7066454493390437,Private room,30,3,16,2018-10-31,1.93,3,0
23405637,Habitacion privada calle alcala.,174173340,Silvie,Salamanca,Fuente del Berro,40.43022631535053,-3.6630397404171635,Private room,60,1,6,2018-09-22,0.74,4,157
23406028,Paris prived room breakfast,50262565,Angie,Centro,Justicia,40.427125947448125,-3.6977374391037783,Private room,45,2,78,2018-10-19,9.11,10,54
23407634,Habitación matrimonial en Legazpi,100765257,Gaby,Arganzuela,Legazpi,40.388627462540995,-3.6876858145285794,Private room,25,2,1,2018-02-28,0.12,1,0
23409683,Habitación individual,43588453,Marina,Usera,San Fermín,40.37722875011314,-3.6930275746958756,Private room,10,1,2,2018-03-04,0.24,1,0
23409834,HABITACIÓN EN BARRIO DE SALAMANCA,14670186,Marta,Salamanca,Lista,40.434424520329216,-3.6756224459066393,Private room,40,2,9,2018-10-21,1.29,1,341
23411702,"H.""LA PAZ-SANTIAGO BERNABEU REAL MADRID- CHAMARTIN",76119655,Pilar,Chamartín,Castilla,40.47773900396551,-3.6855545646944603,Entire home/apt,70,4,26,2018-10-28,3.16,2,337
23413348,Elegante Paseo del Arte en Madrid para 6 WiFi y AC,3233170,Ernesto Santiago,Arganzuela,Palos de Moguer,40.40608092187989,-3.696455419316505,Entire home/apt,100,3,44,2018-10-24,5.32,14,32
23418298,Double peaceful room - near Moncloa and Arguelles,2853900,Olivia,Chamberí,Gaztambide,40.434704261644626,-3.7150106932589,Private room,30,2,11,2018-10-30,1.36,2,97
23422617,Retiro Bright & Stunning Apartment,174381789,Alvaro,Retiro,Adelfas,40.399508495883246,-3.671702054224372,Entire home/apt,97,2,19,2018-10-21,2.66,25,131
23423109,Bright and cozy home-MadridRiverPark-CityCentre,24999099,Bielka,Arganzuela,Chopera,40.39453981911702,-3.7007897555215936,Entire home/apt,120,1,30,2018-11-05,3.72,2,253
23423579,Hermoso estudio /loft ubicado en Plaza de Castilla,169244886,Silvia,Tetuán,Castillejos,40.46456668636803,-3.6907281637257054,Entire home/apt,65,1,16,2018-10-27,1.98,1,63
23425249,Larra´s Place Madrid,35087039,Dolores,Centro,Justicia,40.42826127024522,-3.6996394696799264,Entire home/apt,100,3,17,2018-10-14,2.32,1,14
23425447,Piso familiar en un barrio tranquilo,9260327,Camille,Salamanca,Guindalera,40.43537787059914,-3.674659331855074,Entire home/apt,75,7,0,,,1,0
23429304,Madera PENTHOUSE. ART&HOME,10057452,Victor,Centro,Universidad,40.42474649458506,-3.703332253847656,Entire home/apt,120,3,36,2018-11-04,4.52,6,83
23429896,"Plaza Mayor, Stunning and stylish flat, La Latina",14706285,Carolina & Dani,Centro,Palacio,40.41148194417288,-3.7090748974181778,Entire home/apt,120,1,53,2018-10-24,6.57,3,166
23430485,Claudio Coello,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42496848046332,-3.686236167318423,Entire home/apt,220,3,3,2018-06-13,0.45,79,338
23430746,Estudio en Gran Vía - Chueca,174760234,Emi,Centro,Justicia,40.420960193902964,-3.699410666578661,Entire home/apt,50,1,60,2018-11-04,7.66,1,79
23431180,Dexi,148402585,Ramdy Jesus,Arganzuela,Palos de Moguer,40.401079299359395,-3.696334581546356,Entire home/apt,55,1,88,2018-11-06,10.60,1,136
23431443,La Latina. El Rastro. A/C Private room & bathroom,13637219,Tomas,Centro,Embajadores,40.410869265455126,-3.706043999592163,Private room,50,4,12,2018-10-28,1.45,2,52
23440140,Pebels Star Home,174860537,Fiorella,Centro,Universidad,40.42603585755765,-3.7028675815347634,Entire home/apt,72,2,4,2018-11-04,0.51,1,22
23443341,Palacio Real Suite - MadFlats Collection,1647109,Daniel,Centro,Palacio,40.41248830761288,-3.7155231313612544,Entire home/apt,75,3,16,2018-10-19,2.11,12,274
23443761,Puerta de Toledo VI,99018982,Apartamentos,Centro,Embajadores,40.40950218951145,-3.709507415410194,Entire home/apt,53,1,0,,,97,322
23444723,Cozy and comfortable apartment Gran Vía-Chueca,174897566,Juan José,Centro,Justicia,40.421992368536294,-3.698952492386165,Entire home/apt,120,2,19,2018-10-14,2.36,1,145
23445086,"Habitación luminosa con wifi, terraza y aseo.",92677116,Inma,Salamanca,Fuente del Berro,40.43023316406553,-3.663332287917347,Private room,27,2,7,2018-06-29,0.84,1,24
23445505,Your Home in Madrid,8321213,Paula,Centro,Cortes,40.412393593637375,-3.696232523500815,Entire home/apt,75,1,53,2018-11-05,6.46,11,336
23447147,Habitación Céntrica y Tranquila (Nº 1),83758974,Jonathan,Arganzuela,Acacias,40.40095805335724,-3.700364731384341,Private room,25,1,22,2018-11-03,2.66,2,18
23448001,Sol V,99018982,Apartamentos,Centro,Sol,40.41682572416889,-3.707678004695105,Entire home/apt,121,1,0,,,97,284
23448991,"Apartamento tranquilo en PLENO CENTRO, con TERRAZA",16011941,Nelly,Centro,Sol,40.417685909045105,-3.700175885894404,Entire home/apt,65,2,18,2018-10-14,2.13,4,150
23449765,Loft Art,174935966,Angel,Centro,Embajadores,40.40965790068647,-3.7009814533435597,Entire home/apt,95,1,11,2018-10-20,1.54,1,266
23450084,Habitación individual con baño,139417722,Jose Oscar,Fuencarral - El Pardo,Mirasierra,40.49144505858991,-3.7238159158146535,Private room,30,2,5,2018-11-03,0.68,4,200
23451428,Bienvenidos a casa !,174955467,Claudia,Tetuán,Bellas Vistas,40.450508269262336,-3.7056953846944967,Private room,20,1,16,2018-11-02,3.29,1,102
23451465,Private room Hortaleza ( Madrid ),139805316,Diego,Hortaleza,Pinar del Rey,40.467599976206294,-3.655285146228519,Private room,14,2,16,2018-11-02,2.03,1,297
23451516,COZY & NEW bohemian apartment --- GRAN VIA CENTER,149420794,Manu,Centro,Universidad,40.42261068591053,-3.703499120857064,Entire home/apt,75,2,34,2018-10-23,4.06,2,99
23452584,Cozy apartment in the heart of Madrid,21977125,Alvaro,Centro,Embajadores,40.41243975014521,-3.706452621535887,Entire home/apt,80,3,17,2018-10-29,2.05,1,51
23453848,羚羊公寓马德里地铁五号线Urgel温馨小房间,106947145,Ling,Carabanchel,San Isidro,40.39306638590134,-3.724720197524794,Private room,38,7,1,2018-05-20,0.17,19,353
23457582,Precioso apartamento,175030232,Pa,Salamanca,Guindalera,40.43608861534425,-3.6714100175893405,Entire home/apt,100,2,6,2018-10-14,0.81,1,203
23457795,Un sitio muy agradable,165976120,Diva,Chamberí,Gaztambide,40.43517291224763,-3.7122091974357425,Private room,30,7,7,2018-07-01,0.89,8,251
23459171,Alcantara,28038703,Luxury Rentals Madrid,Salamanca,Lista,40.42877159894061,-3.67433682129781,Entire home/apt,140,3,3,2018-06-06,0.41,79,320
23459257,Alonso Martinez,28038703,Luxury Rentals Madrid,Chamberí,Trafalgar,40.429607756536825,-3.697838187200299,Entire home/apt,110,3,8,2018-10-22,1.25,79,306
23459370,Antonio Acuña,28038703,Luxury Rentals Madrid,Salamanca,Goya,40.42344911178598,-3.678550872946065,Entire home/apt,200,5,3,2018-08-08,0.46,79,321
23459443,SOL **Awesome Duplex Attic 2BD- 2BTH**,28786243,Emilio,Centro,Embajadores,40.41101538322768,-3.7058262135304374,Entire home/apt,130,1,12,2018-08-21,1.57,37,28
23459480,Antonio Acuña II,28038703,Luxury Rentals Madrid,Salamanca,Goya,40.42197701907639,-3.6783112146042156,Entire home/apt,200,3,3,2018-07-17,0.47,79,303
23459806,Ayala,28038703,Luxury Rentals Madrid,Salamanca,Goya,40.4278749211467,-3.677566683344101,Entire home/apt,185,3,2,2018-05-05,0.30,79,310
23459923,Blanca de Navarra,28038703,Luxury Rentals Madrid,Chamberí,Almagro,40.42831237245827,-3.6933758006711566,Entire home/apt,500,3,2,2018-10-13,0.33,79,272
23460041,Castello IV,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42611805650527,-3.681154886360293,Entire home/apt,220,3,6,2018-10-23,0.90,79,327
23460233,Conde Duque,28038703,Luxury Rentals Madrid,Centro,Universidad,40.42631618942138,-3.710942662685085,Entire home/apt,110,7,0,,,79,334
23460374,Don Ramon de la Cruz II,28038703,Luxury Rentals Madrid,Salamanca,Goya,40.42829889285382,-3.6794250769676062,Entire home/apt,290,3,2,2018-06-30,0.30,79,334
23461721,Habitación agradable en el centro de Madrid,91884004,Ricardo,Arganzuela,Palos de Moguer,40.40383929513723,-3.7013075140956646,Private room,20,59,1,2018-05-28,0.18,1,0
23464880,"BIG FLAT IN FRONT OF ROYAL PALACE, QUIET AND SUNNY",33049567,José,Centro,Palacio,40.420816143068016,-3.71289676931664,Entire home/apt,160,5,4,2018-09-30,0.58,6,152
23465149,Cosy and Eclectic Room in Barrio Lavapiés,25785622,Kelsey,Centro,Embajadores,40.41136475852133,-3.7025734541803383,Private room,24,4,24,2018-09-26,3.77,1,0
23467192,Apartamento lindo. Confortable Room.,142825484,Maria,Usera,Pradolongo,40.38496423429381,-3.71061327035135,Private room,40,1,0,,,1,0
23468259,"COZY APARTMENT 
AIRPORT, IFEMA, WANDA",161009397,Laura,San Blas - Canillejas,Rejas,40.442443579909934,-3.584156402389547,Entire home/apt,48,1,37,2018-10-28,4.46,1,86
23473002,Bienvenidos/as a vuestro hogar,174561394,Aranzazu,Puente de Vallecas,San Diego,40.3948800922717,-3.663774025872962,Private room,18,2,20,2018-11-05,2.65,1,53
23473431,"Modern&Luxurious - IFEMA, WANDA STADIUM & AIRPORT",16657078,Alvaro,Hortaleza,Piovera,40.45547626471975,-3.6209522955551847,Entire home/apt,175,2,12,2018-08-30,1.69,1,63
23474966,"Madrid single cozy quiet room, 10 m from downtown",16018103,Henrique,Arganzuela,Delicias,40.3982418653902,-3.692963391477026,Private room,18,1,27,2018-10-19,3.25,1,48
23475508,Un sitio muy agradable,165976120,Diva,Chamberí,Gaztambide,40.43585315645431,-3.7119471584675825,Private room,30,6,1,2018-06-12,0.20,8,251
23476851,Apartamento nuevo en Madrid Rio,72487859,Maria,Latina,Puerta del Angel,40.40741042867832,-3.7411578847020577,Entire home/apt,90,2,53,2018-11-04,6.41,2,326
23478020,Piso a estrenar en corrala del barrio de Salamanca,9392971,Cris&David,Salamanca,Goya,40.42655591949407,-3.679479274593642,Entire home/apt,85,5,3,2018-08-01,0.46,3,252
23478505,CHIC ROOM IN SALAMANCA,129143574,Mar,Salamanca,Goya,40.421783243002054,-3.6769055782790194,Private room,45,1,10,2018-07-01,1.21,1,89
23480914,Habitación grande privada en Malasaña,57725671,J. Ignacio,Centro,Universidad,40.42573032701189,-3.7063380962867982,Private room,44,2,8,2018-10-21,1.67,1,0
23481508,Cozy room in a great location to explore Madrid!,101405995,Erk,Puente de Vallecas,Palomeras Bajas,40.39351293804971,-3.661323275399624,Private room,30,1,30,2018-11-05,3.72,1,86
23483202,"Luminoso Apart, cerca IFEMA y aeropuerto, con wifi",1134128,Diego,Hortaleza,Canillas,40.46461781675562,-3.628359739661736,Entire home/apt,65,15,20,2018-07-08,2.44,1,33
23483587,Zimmer für 1 oder 2 Personen,5607816,Fabiana,Carabanchel,Vista Alegre,40.38257407236007,-3.7497026991825075,Private room,30,1,0,,,1,0
23483812,Home for Families,20006993,Pablo,Moncloa - Aravaca,Argüelles,40.43292581741973,-3.7232146425381276,Entire home/apt,125,2,5,2018-11-04,0.68,1,6
23484431,Habitación céntrica!,46933997,Josito,Retiro,Pacífico,40.40562019935838,-3.6820070595894903,Private room,159,1,0,,,1,364
23485232,COQUETO APARTAMENTO CENTRO,175337429,Apartamento,Centro,Embajadores,40.40817764759645,-3.705055088037581,Entire home/apt,65,1,10,2018-10-24,1.24,1,86
23490304,Apartamento estudio en Madrid,84867954,Beatriz,Salamanca,Guindalera,40.4345996444392,-3.670503993702739,Private room,38,2,0,,,1,35
23490414,Casa de diseño en el centro I,16277645,Tarek,Chamberí,Gaztambide,40.431082105144526,-3.712096590184054,Entire home/apt,299,2,9,2018-08-30,1.88,5,0
23490594,Apartamento 3 pax con piscina en Plaza de Castilla,109948084,Nacho,Chamartín,Castilla,40.469020838513735,-3.683973590797003,Entire home/apt,59,1,40,2018-11-04,4.96,3,126
23491413,Habitación en piso agradable de Madrid,56567437,Zuhaitz Y Natalia,Latina,Aguilas,40.38201049854622,-3.76708550885729,Private room,22,2,3,2018-04-30,0.37,1,319
