Provincia	Municipio	Localidad	C.P.	Dirección	Margen	"Longitud (WGS84)"	"Latitud (WGS84)"	"Precio Gasolina 95 Protección"	"Precio Gasoleo A"	"Precio Nuevo Gasoleo A"	"Precio Biodiesel"	"% éster metílico"	"Precio Bioetanol"	"% Bioalcohol"	"Precio Gasolina  98"	"Precio Gas Natural Comprimido"	Rótulo	"Tipo Venta"	Remisión	Horario
TARRAGONA	Espluga de Francolí (L')	ESPLUGA DE FRANCOLI (L') 	43440	PLAZA SANT ISIDRE, 82	D	1,100722	41,394472	1,170	1,129	1,188		0,0		0,0	1,285		CEPSA	P	OM	L-D: 24H
TARRAGONA	Espluga de Francolí (L')	ESPLUGA DE FRANCOLI (L') 	43440	POLIGONO LES ERES, 7	D	1,104611	41,403167	1,135	1,054			0,0		0,0			BONAREA	P	dm	L-D: 24H
TARRAGONA	Falset	FALSET                   	43730	CARRETERA N-420 KM. 841	D	0,816222	41,143472	1,259	1,189	1,254		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Fatarella (La)	FATARELLA (LA)           	43781	CARRETERA N-420 KM. 455,5	I	0,535528	41,109722	1,239	1,199	1,264		0,0		0,0			PETRONOR	P	OM	L: 06:30-21:30
TARRAGONA	Flix	FLIX                     	43750	CARRETERA C-12 ENCREUAMENT C-233 KM. 1	I	0,547639	41,221639	1,137	1,056			0,0		0,0			BONAREA	P	dm	L-D: 24H
TARRAGONA	Flix	FLIX                     	43750	CARRERA C-12, 101	N	0,547722	41,221750	1,269	1,249	1,314		0,0		0,0	1,388		REPSOL	P	dm	L-D: 24H
TARRAGONA	Flix	FLIX                     	43750	CARRETERA C-12 KM. 84	D	0,547694	41,221778	1,269	1,249	1,314		0,0		0,0	1,388		REPSOL	P	dm	L-D: 24H
TARRAGONA	Galera (La)	GALERA (LA)              	43515	CARRETERA TP 3311 KM. 3,1	N	0,478944	40,700722	1,165	1,098			0,0		0,0			GALP	p	dm	L-D: 24H
TARRAGONA	Gandesa	GANDESA                  	43780	AVENIDA ARAGON, 7	D	0,436250	41,053694	1,239	1,199	1,264		0,0		0,0	1,358		REPSOL	P	OM	L-D: 24H
TARRAGONA	Horta de Sant Joan	HORTA DE SANT JOAN       	43596	CR TA-330 16,5	N	0,309417	40,934639	1,239	1,199	1,264		0,0		0,0			REPSOL	P	OM	L-D: 07:00-21:00
TARRAGONA	Horta de Sant Joan	HORTA DE SANT JOAN       	43596	NAVARRA, 53	N	0,310381	40,954222					0,0		0,0			AGRÀRIA ST SALVADOR D'HORTA,SCCL	A	dm	L-D: 24H
TARRAGONA	Llorenç del Penedès	LLORENÇ DEL PENEDES      	43712	CALLE AFORES, S/N	N	1,553417	41,283417		1,140			0,0		0,0			LA BOTIGA DEL SINDICAT	P	dm	L-D: 24H
TARRAGONA	Montblanc	MONTBLANC                	43400	AVENIDA MURALLA SANTA TECLA, 10	D	1,164611	41,374361	1,181	1,149	1,214		0,0		0,0	1,300		REPSOL	P	OM	L-D: 06:00-00:00
TARRAGONA	Montblanc	MONTBLANC                	43400	N-240 km 38,8	D	1,142861	41,392250	1,110	1,035	1,095		0,0		0,0	1,235		"""P7""   ""PETRO7"""	P	dm	L-D: 24H
TARRAGONA	Montblanc	MONTBLANC                	43400	POLIGONO PLANS DE JORI, CTRA LLEIDA, 4	D	1,156972	41,386861	1,135	1,054			0,0		0,0			BONAREA	P	dm	L-D: 24H
TARRAGONA	Montblanc	MONTBLANC                	43400	LA GUARDIA DELS PRATS (C-14 km 38.3)	I	1,170500	41,394417		1,139			0,0		0,0			ENERGETICS CONCA S.L.	P	dm	L-V: 08:00-13:00 y 15:00-19:00; S: 08:00-13:00
TARRAGONA	Montblanc	MONTBLANC                	43400	AUTOPISTA AP-2 (MRG.DCHO.) KM. 196	D	1,191306	41,387222	1,289	1,229	1,289		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
TARRAGONA	Montblanc	MONTBLANC                	43400	AUTOPISTA AP-2 (MRG.IZDO.) KM. 196	I	1,187806	41,388056	1,289	1,229	1,289		0,0		0,0	1,399		CEPSA	P	OM	L-D: 24H
TARRAGONA	Montbrió del Camp	MONTBRIO DEL CAMP        	43340	CARRETERA T-310 KM. 8,6	I	1,015528	41,127417	1,209	1,159	1,224		0,0		0,0	1,328		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Mont-roig del Camp	MONT-ROIG DEL CAMP       	43300	AVDA.DE REUS ESQUINA C/.KLAUS FISCHER, 2 (A.REUS ESQ.C/.KLAUS FISCHER,2)	N	0,965278	41,091528	1,191	1,133	1,193		0,0		0,0	1,306		GALP	p	dm	L-D: 06:00-22:00
TARRAGONA	Mont-roig del Camp	MONT-ROIG DEL CAMP       	43300	CARRETERA N-340 KM. 1139	D	0,999778	41,049333	1,248	1,199	1,259		0,0		0,0	1,373		GALP	p	dm	L-D: 06:00-22:00
TARRAGONA	Mont-roig del Camp	MIAMI PLAYA              	43892	CR N-340, 1132	I	0,936222	41,007083	1,209	1,149	1,214		0,0		0,0	1,328		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Móra d'Ebre	MORA D'EBRE              	43740	POLIGONO CAMINS NOUS, 1	N	0,625278	41,084972	1,137	1,056			0,0		0,0			BONAREA	P	dm	L-D: 24H
TARRAGONA	Móra la Nova	MORA LA NOVA             	43770	CARRETERA CTRA. N-420 KM. 467,100	N	0,647917	41,093722	1,259	1,189	1,254		0,0		0,0	1,378		CAMPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Móra la Nova	MORA LA NOVA             	43770	CARRETERA C 12 KM. 60,900	D	0,661917	41,079500	1,259	1,189	1,254		0,0		0,0	1,378		REPSOL	P	OM	L-V: 06:00-21:00; S-D: 07:30-20:00
TARRAGONA	Móra la Nova	MORA LA NOVA             	43770	POLIGONO AUBALS, 3	N	0,646472	41,106167	1,139	1,059			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Morell (El)	MORELL (EL)              	43760	CL AVENIDA LA PAU S.N.	I	1,201750	41,192972	1,249	1,199	1,264		0,0		0,0			PETRONOR	P	dm	L-D: 06:00-22:00
TARRAGONA	Perafort	PERAFORT                 	43152	CARRETERA TARRAGONA LERIDA KM. 8	D	1,242806	41,189361	1,249	1,199	1,264		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Perafort	PERAFORT                 	43152	CARRETERA N-240, KM:6,05 PERAFORT - TARRAGONA KM. 	I	1,238722	41,173583	1,243	1,179	1,263		0,0		0,0	1,380		REPSOL	P	dm	L-D: 06:00-22:00
TARRAGONA	Perelló (El)	PERELLO (EL)             	43519	POLIGONO PLA DE SOLANS, S/N	N	0,716278	40,878139	1,179	1,139	1,209		0,0		0,0			ALAS	P	dm	L-D: 07:00-13:00 y 15:00-21:00
TARRAGONA	Pla de Santa Maria (El)	PLA DE SANTA MARIA (EL)  	43810	CARRETERA C-37 VALLS IGUALADA KM. 9,850	D	1,299389	41,361694	1,259	1,229	1,294		0,0		0,0			REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Pobla de Mafumet (La)	POBLA DE MAFUMET (LA)    	43140	CARRETERA C-750 KM. 1,9	D	1,219806	41,186194	1,249	1,199	1,264		0,0		0,0	1,368		REPSOL	P	OM	L: 00:05-23:00
TARRAGONA	Pobla de Massaluca (La)	POBLA DE MASSALUCA (LA)  	43783	CALLE GLORIETA, S/N	N	0,353528	41,182944		1,090			0,0		0,0			CATERRA	A	dm	L-D: 24H
TARRAGONA	Prades	PRADES                   	43364	Ctra. T-700 KM 21,9	D	0,986667	41,313083	1,235	1,150			0,0		0,0	1,385		PETRONOR	P	dm	L-D: 8:00-16:00
TARRAGONA	Rasquera	RASQUERA                 	43513	CARRETERA 230 KM. 50	D	0,611083	41,012444	1,259	1,199	1,264		0,0		0,0	1,378		REPSOL	P	dm	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43201	AUTOVIA REUS-SALOU KM. 4,9	I	1,124056	41,117111	1,179	1,089			0,0		0,0			SIN ROTULO	P	dm	L-D: 24H
TARRAGONA	Reus	REUS                     	43201	AUTOVIA REUS-SALOU KM. 4,9	D	1,124750	41,117667	1,179	1,089			0,0		0,0			SIN ROTULO	P	dm	L: 24H
TARRAGONA	Reus	REUS                     	43203	AVENIDA MARIA FORTUNY, 93	N	1,113278	41,162278	1,209	1,159	1,229		0,0		0,0	1,339		GALP	P	OM	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43205	CL AVDA. MARIA FORTUNY, 57	D	1,117167	41,158528	1,219	1,169	1,234		0,0		0,0	1,338		REPSOL	P	OM	L-D: 06:30-23:00
TARRAGONA	Reus	REUS                     	43205	AVENIDA S.BERNAT CALBO, 26/28	D	1,103556	41,144556	1,209	1,159	1,224		0,0		0,0	1,328		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43205	CL DR.VILASECA-PAISES CATALANS, 26	D	1,096917	41,156639	1,209	1,159	1,224		0,0		0,0	1,328		REPSOL	P	OM	L-D: 24H
TARRAGONA	Reus	REUS                     	43205	CL AVENIDA S.BERNARDO CALVO, S.N.	D	1,110167	41,145833	1,209	1,159	1,224		0,0		0,0	1,328		REPSOL	P	OM	L-D: 24H
TARRAGONA	Reus	REUS                     	43205	CALLE PARE MANYANET, S/N	D	1,098806	41,145583	1,183	1,051	1,138		0,0		0,0			SIMPLY	P	dm	L-S: 09:30-21:30; D: 09:00-21:00
TARRAGONA	Reus	REUS                     	43205	CALLE CARRETERA DE SALOU, 111	I	1,115556	41,141833	1,199	1,159	1,219		0,0		0,0	1,319		CEPSA	P	OM	L-D: 07:00-23:00
TARRAGONA	Reus	REUS                     	43205	CL TAJO 16	N	1,108417	41,145056	1,169	1,079	1,139		0,0		0,0	1,309		BP	P	dm	L-D: 24H
TARRAGONA	Reus	REUS                     	43204	CARRER TARRAGONA, CAMI DE, 55	N	1,114583	41,152306	1,201	1,161	1,221		0,0		0,0	1,321		CEPSA	P	OM	L-D: 24H
TARRAGONA	Reus	REUS                     	43204	CR N-420, 876,8	I	1,125083	41,149806	1,219	1,169	1,234		0,0		0,0	1,338		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43204	CALLE ARGENTINA, 13	N	1,132889	41,145639	1,139	1,059			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Reus	REUS                     	43204	AUTOPISTA AUTOPISTA A-7 KM. 1156	I	1,180417	41,130028	1,269	1,229	1,289		0,0		0,0	1,384		CEPSA	P	OM	L-D: 24H
TARRAGONA	Reus	REUS                     	43206	CALLE RECASENS I MERCADE, 79	N	1,083917	41,152222	1,208	1,158	1,218		0,0		0,0	1,323		GALP	p	dm	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43206	CL MONTBLANC, 139	D	1,117194	41,161139	1,219	1,169	1,234		0,0		0,0	1,338		REPSOL	P	OM	L-S: 06:00-22:00; D: 06:00-14:00
TARRAGONA	Reus	REUS                     	43206	CARRETERA RIUDOMS KM. 2,2	D	1,085083	41,145528	1,133	1,052			0,0		0,0			BONAREA	P	dm	L-D: 24H
TARRAGONA	Reus	REUS                     	43206	CARRETERA C-14 DIRECCIO MONTBLANC KM. 10,96	D	1,133111	41,180278	1,277	1,220	1,320		0,0		0,0	1,413		REPSOL	P	dm	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43206	CARRETERA C-14 DIRECCIO REUS KM. 11,24	I	1,133722	41,182750	1,277	1,220	1,320		0,0		0,0			REPSOL	P	dm	L-D: 06:00-22:00
TARRAGONA	Reus	REUS                     	43206	APEL·LES MESTRES 44-46	N	1,071278	41,162944	1,184	1,104			0,0		0,0	1,319		ENTREAUTO	P	dm	L-D: 24H
TARRAGONA	Reus	REUS                     	43206	CARRETERA C-3141 KM. 5	I	1,095056	41,121972	1,209	1,159	1,224		0,0		0,0	1,328		REPSOL	P	OM	L-D: 06:30-22:30
TARRAGONA	Riudoms	RIUDOMS                  	43330	CARRETERA 510,1 KM. 510,1	D	1,030028	41,165361	1,219	1,169	1,234		0,0		0,0	1,338		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Riudoms	RIUDOMS                  	43330	CARRETERA T-310 REUS-PRATDIP KM. 4	I	1,061222	41,137639	1,181	1,123	1,184		0,0		0,0			SHELL	P	OM	L-D: 06:00-22:00
TARRAGONA	Roda de Barà	RODA DE BARA             	43883	CARRER HISPANO SUIZA, 1	N	1,474917	41,176806	1,149	1,069			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Roda de Barà	RODA DE BARA             	43883	CARRETERA TV-2041 KM. 0,300	N	1,457806	41,170389	1,229	1,169	1,234		0,0		0,0	1,348		PETROCAT	P	dm	L-D: 06:00-00:00
TARRAGONA	Roda de Barà	RODA DE BARA             	43883	CL VALLESPIR, 118	D	1,490806	41,177944	1,239	1,179	1,244		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Roda de Barà	RODA DE BARA             	43883	CARRETERA N-340 KM. 1183,8	I	1,489250	41,178222	1,239	1,179	1,244		0,0		0,0	1,358		REPSOL	P	OM	L-D: 24H
TARRAGONA	Rodonyà	RODONYA                  	43812	CARRETERA C-51 KM. 22	D	1,397444	41,282806	1,259	1,229	1,294		0,0		0,0	1,378		PETRONOR	P	dm	L-V: 07:00-22:00; S-D: 08:00-15:00
TARRAGONA	Roquetes	RAVAL DE CRISTO          	43520	POLIGONO INDUSTRIAL LA RAVALETA, 10	D	0,508500	40,810028	1,249	1,169	1,210		0,0		0,0	1,350		MONTEPIO	P	dm	L-S: 06:00-14:00 y 14:01-22:00; D: 07:00-15:00
TARRAGONA	Salou	SALOU                    	43840	CALLE VICTORIA DELS ANGELS, 2	N	1,123944	41,086000	1,139	1,059			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Salou	SALOU                    	43840	AUTOVIA SALOU-REUS KM. 1300	D	1,134778	41,087306	1,221	1,168	1,229		0,0		0,0	1,339		SHELL	P	OM	L: 05:00-23:00
TARRAGONA	Salou	SALOU                    	43840	CR AP-1, 7,8	D	1,150028	41,077806	1,249	1,199	1,264		0,0		0,0	1,368		REPSOL	P	OM	L-D: 07:00-23:00
TARRAGONA	Sant Carles de la Ràpita	SANT CARLES DE LA RAPITA 	43540	CL DELS FUNDADORS, 104	D	0,592694	40,621806	1,289	1,239	1,304		0,0		0,0	1,408		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Sant Carles de la Ràpita	SANT CARLES DE LA RAPITA 	43540	CTRA. N-340 km 1071,000	D	0,578556	40,625528	1,239	1,183	1,243		0,0		0,0	1,355		GALP	p	dm	L-D: 24H
TARRAGONA	Sant Carles de la Ràpita	SANT CARLES DE LA RAPITA 	43540	CARRETERA N-340 KM. 1071	I	0,579250	40,625750	1,239	1,183	1,243		0,0		0,0	1,355		GALP	p	dm	L-D: 07:00-21:00
TARRAGONA	Sant Jaume dels Domenys	SANT JAUME DELS DOMENYS  	43713	AU AP-7   OESTE, 208	D	1,589944	41,289444	1,279	1,259	1,324		0,0		0,0	1,398		REPSOL	P	OM	L-D: 24H
TARRAGONA	Sant Jaume d'Enveja	SANT JAUME D'ENVEJA      	43877	AVINGUDA CATALUNYA, 288	N	0,716667	40,700972	1,261	1,201	1,261		0,0		0,0	1,377		CEPSA	P	OM	L-S: 06:00-22:00; D: 07:00-22:00
TARRAGONA	Sant Jaume d'Enveja	SANT JAUME D'ENVEJA      	43877	CARRETERA DIPUTACION KM. 2,45	D	0,721694	40,690806		1,122			0,0		0,0			CÀMARA ARROSSERA	P	dm	L-D: 24H
TARRAGONA	Sant Jaume d'Enveja	SANT JAUME D'ENVEJA      	43877	CALLE COLON, 8	D	0,716528	40,707056	1,205	1,155			0,0		0,0			PETRONOR	P	dm	L-D: 06:00-22:00
TARRAGONA	Santa Bàrbara	SANTA BARBARA            	43570	PS ESCOLES, 71	I	0,501944	40,718528	1,241	1,199			0,0		0,0			DISPETAP ESTACIO SERVEIS	A	dm	L-S: 07:00-21:00; D: 08:00-21:00
TARRAGONA	Santa Coloma de Queralt	SANTA COLOMA DE QUERALT  	43420	CARRETERA C-241 KM. 26	I	1,393139	41,538722	1,104	1,025			0,0		0,0	1,198		QOIL	P	dm	L-D: 07:00-21:00
TARRAGONA	Santa Coloma de Queralt	SANTA COLOMA DE QUERALT  	43420	CARRETERA IGUALADA KM. S/N	N	1,387667	41,536694	1,149	1,059			0,0		0,0			COPERAL	A	dm	L-D: 24H
TARRAGONA	Santa Oliva	SANTA OLIVA              	43710	CALLE ALT PENEDES-UR.MOLI SERRA, S/N	D	1,544361	41,236278	1,247	1,178	1,259		0,0		0,0	1,399		GALP	P	dm	L-D: 06:00-22:00
TARRAGONA	Selva del Camp (La)	SELVA DEL CAMP (LA)      	43470	CARRETERA SALOU PONS KM. 18,8	I	1,145528	41,203556	1,261	1,201	1,261		0,0		0,0	1,381		CEPSA	P	dm	L-D: 06:00-22:00
TARRAGONA	Sénia (La)	SENIA (LA)               	43560	CALLE TARRAGONA, 33	D	0,284361	40,634667	1,249	1,209	1,274		0,0		0,0	1,368		PETRONOR	P	dm	L-D: 24H
TARRAGONA	Solivella	SOLIVELLA                	43412	TRAVESSERA CARRETERA DE ARTESA, 4	I	1,178556	41,457917	1,224	1,155	1,222		0,0		0,0	1,316		PETRONOR	P	dm	L: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA                	43003	CARRER VIA AUGUSTA, 2	I	1,258667	41,115917	1,281	1,231	1,294		0,0		0,0			CEPSA	P	OM	L: 07:30-22:00
TARRAGONA	Tarragona	TARRAGONA                	43005	CALLE TORRES JORDI (DE), 1	N	1,238611	41,112694	1,258	1,218	1,278		0,0		0,0	1,383		SHELL	p	dm	L-D: 24H
TARRAGONA	Tarragona	TARRAGONA                	43007	AUTOVIA AP-01 KM. 0,450	D	1,217083	41,114000	1,199	1,119		1,049	7,0		0,0	1,299		TAMOIL	P	OM	L-D: 24H
TARRAGONA	Tarragona	TARRAGONA                	43007	CR N-340, 1167	I	1,296972	41,128778	1,279	1,219	1,284		0,0		0,0	1,398		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA                	43007	CR N-340, 1165	D	1,280833	41,122944	1,289	1,229	1,294		0,0		0,0	1,408		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA                	43007	N-340 km 1168	D	1,306778	41,131694	1,269	1,179	1,234		0,0		0,0	1,379		CEPSA	P	dm	L-D: 07:00-22:30
TARRAGONA	Tarragona	TARRAGONA                	43001	CARRETERA N-240 KM. 3,5	D	1,240028	41,151889	1,249	1,199	1,264		0,0		0,0	1,368		REPSOL	P	OM	L: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA                	43004	CALLE MUELLE CASTILLA, S/N	D	1,233222	41,106639	1,258	1,218			0,0		0,0			GALP	p	dm	L: 06:20-22:00; M-D: 06:00-20:00
TARRAGONA	Tarragona	SANT PERE I SANT PAU     	43007	BLOQUE SAN JORDI, S/N	N	1,253667	41,134694	1,258	1,218	1,278		0,0		0,0	1,383		BP	p	dm	L-D: 06:00-22:00
TARRAGONA	Tarragona	CANONJA (LA)             	43110	CARRETERA NACIONAL 340 KM. 1156	I	1,181417	41,114611	1,246	1,224	1,285		0,0		0,0	1,364		SHELL	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	POLIGONO INDUSTRIAL RIU CLAR C/GRANIT S/N PARC.35-38	N	1,218881	41,138083		1,260			0,0		0,0			SIN ASIGNAR	P	dm	L: 08:00-13:00 y 15:00-20:00
TARRAGONA	Tarragona	TARRAGONA	43006	POLIGONO INDUSTRIAL FRANCOLI, 23	N	1,227889	41,113556		1,219			0,0		0,0			SIN ROTULO	P	dm	L-D: 24H
TARRAGONA	Tarragona	TARRAGONA	43006	POL. INDUSTRIAL RIU-CLAR, C/ SOFRE Nº 3	N	1,221797	41,138500	1,199	1,109		1,220	40,0		0,0			BIONET	P	dm	L-D: 24H
TARRAGONA	Tarragona	TARRAGONA	43006	CARRER DEL COURE, 1	D	1,216472	41,137667	1,269	1,219	1,274		0,0		0,0	1,389		REPSOL	P	dm	L-V: 06:00-21:30; S: 07:00-21:00; D: 08:00-14:00
TARRAGONA	Tarragona	TARRAGONA	43006	CALLE FRANCOLI, 75	I	1,220028	41,120139	1,239	1,199	1,259		0,0		0,0	1,355		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	AUTOVIA A-1 TARRAGONA-SALOU KM. 3	D	1,197528	41,105417	1,239	1,221	1,282		0,0		0,0	1,357		SHELL	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	CR AP-1, 0,3	D	1,220861	41,115056	1,189	1,109			0,0		0,0			PETROCAT DIRECTE	P	dm	L-D: 24H
TARRAGONA	Tarragona	TARRAGONA	43006	CARRETERA N-420 KM. 867	D	1,212444	41,124361	1,249	1,215	1,274		0,0		0,0	1,359		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	CARRETERA N-420 KM. 867	I	1,214028	41,124639	1,249	1,215	1,274		0,0		0,0	1,359		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	CR N-340, 1159.5	D	1,222472	41,115417	1,249	1,219	1,284		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-00:00
TARRAGONA	Tarragona	TARRAGONA	43006	POLIGONO IND. FRANCOLI, PARCELA 1, 1	D	1,222444	41,113944	1,249	1,219	1,284		0,0		0,0			REPSOL	P	OM	L-V: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43006	CR N-340, 1160	I	1,228278	41,117389	1,249	1,219	1,284		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Tarragona	TARRAGONA	43080	AUTOVIA DE REUS KM. 4	N	1,203806	41,128472	1,249	1,149	1,199		0,0		0,0	1,368		CARREFOUR	P	dm	L-D: 24H
TARRAGONA	Tivissa	TIVISSA                  	43746	CARRETERA C-44 KM. 20,200	N	0,729667	41,047806	1,259	1,189	1,254		0,0		0,0	1,378		REPSOL	P	OM	L-V: 07:00-13:30 y 16:30-20:00; S-D: 08:00-14:00
TARRAGONA	Torredembarra	TORREDEMBARRA            	43830	CARRETERA N-340 KM. 1177,4	I	1,412222	41,147167	1,269	1,199	1,255		0,0		0,0	1,389		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Torredembarra	TORREDEMBARRA            	43830	T-214; P.K. 0,696 enlace N-340	N	1,391500	41,155861	1,279	1,209	1,269		0,0		0,0	1,369		GALP	P	OM	L-D: 24H
TARRAGONA	Tortosa	TORTOSA                  	43500	CARRETERA TORTOSA A LŽALDEA KM. 1	N	0,521667	40,795444	1,279	1,129	1,179		0,0		0,0	1,398		CARREFOUR	P	dm	L-D: 24H
TARRAGONA	Tortosa	TORTOSA                  	43500	CARRETERA C-42 KM. 5	I	0,569917	40,764750	1,281	1,201	1,261		0,0		0,0	1,391		CEPSA	P	OM	L-D: 06:00-22:00
TARRAGONA	Tortosa	TORTOSA                  	43500	RAMBLA FELIP PEDRELL, 164	D	0,523889	40,819333	1,281	1,201	1,261		0,0		0,0	1,391		CEPSA	P	OM	L-D: 07:00-23:00
TARRAGONA	Tortosa	TORTOSA                  	43500	CALLE RONDA REUS, 25/27	D	0,522667	40,808083	1,259	1,189	1,254		0,0		0,0	1,378		CAMPSA	P	dm	L-D: 07:00-21:30
TARRAGONA	Tortosa	TORTOSA                  	43500	CARRETERA C/230 KM. 17400	D	0,510194	40,807972	1,260	1,180	1,250		0,0		0,0	1,370		CEPSA	P	dm	L-D: 06:00-22:00
TARRAGONA	Tortosa	TORTOSA                  	43500	CL PZA. CORONA DE ARAGON, S.N.	D	0,513444	40,816361	1,259	1,189	1,254		0,0		0,0	1,378		REPSOL	P	dm	L-D: 24H
TARRAGONA	Tortosa	TORTOSA                  	43500	AVENIDA GENERALITAT, 152	D	0,519972	40,799972	1,259	1,189	1,254		0,0		0,0	1,378		PETRONOR	P	OM	L-D: 06:00-22:00
TARRAGONA	Tortosa	TORTOSA                  	43500	CARRETERA EIX DE L'EBRE KM. S/N	N	0,516000	40,819417	1,185	1,095			0,0		0,0	1,289		SIMPLY	P	dm	L-D: 24H
TARRAGONA	Ulldecona	ULLDECONA                	43550	CARRETERA T 331 KM. 17,50	D	0,442750	40,587778	1,249	1,209	1,274		0,0		0,0	1,368		PETRONOR	P	dm	L-D: 06:00-22:00
TARRAGONA	Valls	VALLS                    	43800	HIPER ESCLAT. ARTESANS,S/N POL.IND.VALLS	N	1,268611	41,313694	1,139	1,069			0,0		0,0			ESCLATOIL	P	dm	L-D: 24H
TARRAGONA	Valls	VALLS                    	43800	CARRETERA C-246 VALLS-BARCELONA KM. 0,850	D	1,261111	41,283111	1,259	1,229	1,294		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Valls	VALLS                    	43800	CARRETERA C-37 VALLS IGUALADA KM. 2,5	D	1,263889	41,307306	1,259	1,229	1,294		0,0		0,0	1,378		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Valls	VALLS                    	43800	CALLE CTRA. DE MONTBLANC, 34	D	1,249472	41,288500	1,259	1,229	1,294		0,0		0,0	1,378		CAMPSA	P	OM	L-D: 24H
TARRAGONA	Valls	VALLS                    	43800	CALLE CTRA. DE TARRAGONA, 28	D	1,246944	41,278583	1,259	1,229	1,294		0,0		0,0	1,378		REPSOL	P	dm	L-D: 06:00-22:00
TARRAGONA	Valls	VALLS                    	43800	CALLE BLANQUERS, 51	I	1,260972	41,311028	1,279	1,229	1,294		0,0		0,0	1,398		CEPSA	P	dm	L-D: 24H
TARRAGONA	Valls	VALLS                    	43800	CARRETERA C-724 KM. 6,3	I	1,236056	41,274528	1,179	1,109	1,119		0,0		0,0	1,249		SIMON GRUP	P	dm	L-D: 06:30-21:30
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	VANDELLOS                	43891	ACCESO NORTE A VANDELLÒS (C-233 km 9,8)	I	0,827250	41,020139	1,139	1,059	1,129		0,0		0,0			ALAS	P	dm	L-D: 07:00-13:00 y 15:00-21:00
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	VANDELLOS                	43891	CR N-340, 1128,2	I	0,908194	40,989056	1,209	1,149	1,214		0,0		0,0	1,328		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	HOSPITALET DE L'INFANT   	43890	CARRETERA Nº 340 KM. 1121,8	D	0,855917	40,949722	1,229	1,169			0,0		0,0	1,348		REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	HOSPITALET DE L'INFANT   	43890	CARRETERA Nº340 KM. 1121,8	I	0,857194	40,949028	1,229	1,169	1,234		0,0		0,0			REPSOL	P	OM	L-D: 06:00-22:00
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	HOSPITALET DE L'INFANT   	43890	CR. CN-340 km 1121,8	D	0,856972	40,949250	1,129	1,059	1,069		0,0		0,0			ALAS	P	dm	L-D: 24H
TARRAGONA	Vandellòs i l'Hospitalet de l'Infant	HOSPITALET DE L'INFANT   	43890	CALLE TORROJA, 2	D	0,909750	41,012528	1,200	1,120			0,0		0,0			PETROTAPIES	P	dm	L-V: 08:00-20:00; S: 08:00-13:00
